,ID,ResDensity,N_TraitValue,initial_a,initial_h,Fit_a,Fit_q,Fit_h,GFR_RSS,GFR_AIC,GFR_BIC,TypeI_a,TypeI_RSS,TypeI_AIC,TypeI_BIC,Poly1,Poly2,Poly3,Poly4,Poly_RSS,Poly_AIC,Poly_BIC
186,40018,10.0,0.000279507,1.08124466607302e-05,0.0015251320000000002,4.8662817989426474e-05,0.04108070401083186,484.6638991429024,1.2657257809153524e-06,-521.4294140131923,-517.1274523997369,2.6593861000193404e-05,1.7503627473438997e-06,-511.3799160657344,-507.07795445227896,0.0005807042939562624,-3.150763473679247e-05,2.3285300157431e-06,-2.967370732776516e-08,1.1650798724783105e-06,-386.0237625904651,-343.87212086488097
187,40019,10.0,0.000205778,1.4688800000000099e-06,0.0011102780000000001,3.049655593478857e-06,-0.9940579596632175,-319988.4371535567,3.8338205608162775e-07,-462.8405890358827,-459.06629942181826,2.554134991421564e-05,4.3716460912693744e-07,-459.42736684272484,-455.6530772286604,0.001131809680086928,-0.0001379302569287513,6.990796231924199e-06,-9.201160550507131e-08,3.1774587788780093e-07,-353.9380676561105,-323.0018472816164
188,40020,10.0,0.000140722,8.84008607594937e-06,0.001042826,2.1923604236693713e-05,0.19051658035218066,798.4431233525705,7.093295597986562e-07,-465.279126447113,-461.39161584910005,2.0624312487962025e-05,8.169750760905351e-07,-461.4643411097846,-457.5768305117716,-0.0006125648286879679,0.00012548807569113984,-4.673359265239068e-06,5.996430761386808e-08,6.62819870482049e-07,-348.4875040395068,-315.3874192554029
189,40021,10.0,1.73e-06,5.58302222222222e-06,0.000564556,7.239837549074371e-06,0.6244484257820053,1888.02412618315,1.849939567152945e-07,-344.5002515014661,-341.6669345639668,1.3468759842523391e-05,2.5288273728951973e-07,-338.56079955227176,-335.72748261477244,3.2137333333325345e-06,2.1675389999999917e-05,-2.46679333333329e-07,-5.411000000000265e-10,1.8443940470253345e-07,-264.637628629323,-247.52660496265995
190,40022,10.0,6.18e-05,9.435483870967891e-08,0.00021241,2.4607833467194907e-06,0.6549688276542445,4484.7398859006025,2.990946957400587e-08,-379.1210638762415,-376.2877469387422,5.442225671296001e-06,4.3565618279632474e-08,-371.9752944198287,-369.14197748232937,0.0006425214803387676,-0.00010424344296228939,5.682845538414945e-06,-8.495360455736965e-08,2.3467538399866732e-08,-303.80998293534367,-286.6989592686806
191,40023,0.7835,0.000344056,2.50718675282736e-05,0.00846775,0.0001875078736704029,-0.782003448602639,-1609.179199401187,6.549345605662417e-08,-123.41058029118847,-123.57284984402253,4.401976999736339e-05,2.606770803334313e-06,-97.62315944260146,-97.78542899543552,0.00025566654236018307,3.606134832976422e-05,-3.1113283550206557e-07,2.105575281445146e-09,4.312404743482646e-08,-104.47052693066821,-102.68688633444697
192,40024,0.7812,0.000840611,7.604716712356741e-05,0.016241361,8.586223105737838e-05,0.030340841376422123,4.706039811262761,1.06317460391094e-06,-103.90112955746736,-104.06339911030142,9.313198972840448e-05,1.0851575669747956e-06,-103.75786855286933,-103.92013810570339,0.0007384544829307203,2.278659294305085e-05,1.26614014578071e-06,-5.0864701462780795e-09,4.2034887670322954e-08,-104.6495929110853,-102.86595231486406
193,40025,5.1322,0.000283583,7.85867895786306e-06,0.003901944,1.1231416388210228e-08,1.6674687226567046,187.8980223763321,1.9919607528954325e-06,-164.76715011571667,-163.57346429732155,1.807399498062148e-05,2.7790501091405985e-06,-161.10426313688825,-159.91057731849313,0.0006094569323763711,-2.761236415626879e-05,5.564518011886224e-07,-1.6969416454056776e-09,1.339087502901643e-06,-127.91894385372171,-122.73578167133475
194,40026,9.7057,0.001096667,2.35080061217828e-05,0.007314194,0.0002526402154960053,-0.5175326446050772,-174.75071927368236,4.391734980169331e-06,-93.97187442287135,-94.13414397570541,3.843396664919467e-05,4.854017106942246e-06,-93.27129852796408,-93.43356808079814,0.001448418121142831,-1.3097478755049007e-05,5.286986452457152e-07,-1.5775172613205948e-09,3.6098616973614546e-06,-73.47911925985682,-71.69547866363557
195,40027,3.1544,0.000893833,0.00033118609004885696,0.057225860999999996,6.877886960430864e-05,0.4349596199720276,10.413661856943879,5.705395271830465e-06,-122.44190582305063,-121.85023209104197,0.00030067737935239353,4.165488542411522e-05,-104.54984828821924,-103.95817455621058,-0.0013336328583939377,0.00034264047733614534,2.2122718163882377e-07,-2.4112377178171827e-09,1.04235648166573e-05,-85.4771008033522,-82.29375333933488
